S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Chocolate & Peanut,GoodDiet,40130165,https://www.bigbasket.com/pd/40130165/gooddiet-nutrition-energy-bar-chocolate-peanut-40-g/,"GoodDiet Nutrition Energy Bar - Chocolate & Peanut, 40 g",52,Rs 43,17%,40 g,,https://www.bigbasket.com/media/uploads/p/mm/40130165_8-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.  Each 40 gm of our nutrition bar provides you with 4g protein, 35 mg calcium, 148 mg potassium, 148 mcg Vitamin A, making this a super snack for your entire family.",8.90426E+12,"https://www.bigbasket.com/media/uploads/p/l/40130165_8-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Chocolate & Peanut,GoodDiet,1205669,https://www.bigbasket.com/pd/1205669/gooddiet-nutrition-energy-bar-chocolate-peanut-10x40-g/,"GoodDiet Nutrition Energy Bar - Chocolate & Peanut, 10x40 g Multipack",520,Rs 334.45,36%,10x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205669_1-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205669,https://www.bigbasket.com/media/uploads/p/l/1205669_1-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , KIDS CEREAL , SLURRP FARM Mighty Puff - Choco Ragi,Slurrp Farm,40164601,https://www.bigbasket.com/pd/40164601/slurrp-farm-mighty-puff-choco-ragi-20-g-pouch/,"Slurrp Farm Mighty Puff - Choco Ragi, 20 g Pouch",20,,,20 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40164601_1-slurrp-farm-mighty-puff-choco-ragi.jpg,"Crunchy-munchy and loaded with nutritional benefits, the Slurrp Farm Mighty Puff & Mighty Munch are perfect anytime-snacking options for all ages! Fun starry snacks made with ragi and jowar in a yummy chocolate flavor. You can have them both as a snack and as a breakfast cereal with a bowl of milk. Compared to other Chocolate Puffs on the market, ours have NO transfat and LESS sugar. Guilt-free happiness, they are designed for school going kids to pop into their bags, and their parents too!",8.90801E+12,"https://www.bigbasket.com/media/uploads/p/l/40164601_1-slurrp-farm-mighty-puff-choco-ragi.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , TASTIES Honey Oats Cookies,Tasties,40177078,https://www.bigbasket.com/pd/40177078/tasties-honey-oats-cookies-75-g/,"Tasties Honey Oats Cookies, 75 g",30,Rs 27,10%,75 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40177078_5-tasties-honey-oats-cookies.jpg,"Baked to perfection, Tasties cookies are crunchy and tasty. These Honey Oats Cookies are enriched with honey and filled with the goodness of oats. It is both wholesome and delicious.",8.90426E+12,"https://www.bigbasket.com/media/uploads/p/l/40177078_5-tasties-honey-oats-cookies.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Dates & Walnut,GoodDiet,40130163,https://www.bigbasket.com/pd/40130163/gooddiet-nutrition-energy-bar-dates-walnut-40-g/,"GoodDiet Nutrition Energy Bar - Dates & Walnut, 40 g",52,Rs 43,17%,40 g,,https://www.bigbasket.com/media/uploads/p/mm/40130163_8-gooddiet-nutrition-energy-bar-dates-walnut.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.  Each 40 gm of our nutrition bar provides you with 4g protein, 35mg calcium, 148 mg potacium, 14mcg Vitamin A, making this a super snack for your entire family.",8.90426E+12,"https://www.bigbasket.com/media/uploads/p/l/40130163_8-gooddiet-nutrition-energy-bar-dates-walnut.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Dates & Walnut,GoodDiet,1205661,https://www.bigbasket.com/pd/1205661/gooddiet-nutrition-energy-bar-dates-walnut-3x40-g/,"GoodDiet Nutrition Energy Bar - Dates & Walnut, 3x40 g Multipack",156,Rs 123.27,21%,3x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205661_1-gooddiet-nutrition-energy-bar-dates-walnut.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205661,https://www.bigbasket.com/media/uploads/p/l/1205661_1-gooddiet-nutrition-energy-bar-dates-walnut.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Dates & Walnut,GoodDiet,1205662,https://www.bigbasket.com/pd/1205662/gooddiet-nutrition-energy-bar-dates-walnut-6x40-g/,"GoodDiet Nutrition Energy Bar - Dates & Walnut, 6x40 g Multipack",312,Rs 229.34,26%,6x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205662_1-gooddiet-nutrition-energy-bar-dates-walnut.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205662,https://www.bigbasket.com/media/uploads/p/l/1205662_1-gooddiet-nutrition-energy-bar-dates-walnut.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Dates & Walnut,GoodDiet,1205663,https://www.bigbasket.com/pd/1205663/gooddiet-nutrition-energy-bar-dates-walnut-10x40-g/,"GoodDiet Nutrition Energy Bar - Dates & Walnut, 10x40 g Multipack",520,Rs 334.45,36%,10x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205663_1-gooddiet-nutrition-energy-bar-dates-walnut.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205663,https://www.bigbasket.com/media/uploads/p/l/1205663_1-gooddiet-nutrition-energy-bar-dates-walnut.jpg
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , TASTIES Jeera Cookies,Tasties,40177082,https://www.bigbasket.com/pd/40177082/tasties-jeera-cookies-75-g/,"Tasties Jeera Cookies, 75 g",25,Rs 22.50,10%,75 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40177082_5-tasties-jeera-cookies.jpg,"Baked to perfection, Tasties jeera cookies are crunchy and tasty. Jeera cookies are made from the goodness of jeera and real butter. It is a perfect tea-time accompaniment.",8.90426E+12,"https://www.bigbasket.com/media/uploads/p/l/40177082_5-tasties-jeera-cookies.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Pumpkin Seeds & Cranberries,GoodDiet,1205649,https://www.bigbasket.com/pd/1205649/gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries-3x40-g/,"GoodDiet Nutrition Energy Bar - Pumpkin Seeds & Cranberries, 3x40 g Multipack",156,Rs 123.27,21%,3x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205649_1-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205649,https://www.bigbasket.com/media/uploads/p/l/1205649_1-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Pumpkin Seeds & Cranberries,GoodDiet,1205650,https://www.bigbasket.com/pd/1205650/gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries-6x40-g/,"GoodDiet Nutrition Energy Bar - Pumpkin Seeds & Cranberries, 6x40 g Multipack",312,Rs 229.34,26%,6x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205650_1-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205650,https://www.bigbasket.com/media/uploads/p/l/1205650_1-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Pumpkin Seeds & Cranberries,GoodDiet,1205651,https://www.bigbasket.com/pd/1205651/gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries-10x40-g/,"GoodDiet Nutrition Energy Bar - Pumpkin Seeds & Cranberries, 10x40 g Multipack",520,Rs 334.45,36%,10x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205651_1-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205651,https://www.bigbasket.com/media/uploads/p/l/1205651_1-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , GOODDIET Nutrition Energy Bar - Pumpkin Seeds & Cranberries,GoodDiet,40130159,https://www.bigbasket.com/pd/40130159/gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries-40-g/,"GoodDiet Nutrition Energy Bar - Pumpkin Seeds & Cranberries, 40 g",52,Rs 43,17%,40 g,,https://www.bigbasket.com/media/uploads/p/mm/40130159_7-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.  Each 40 gm of our nutrition bar provides you with 5g protein, 23 mg calcium, 85 mg magnesium, and 14 mcg Vitamin A, making this a super snack for your entire family.",8.90426E+12,"https://www.bigbasket.com/media/uploads/p/l/40130159_7-gooddiet-nutrition-energy-bar-pumpkin-seeds-cranberries.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , OPEN SECRET Peanut Butter Nutty Cookies - Box of 2 Cookies,Open Secret,40186070,https://www.bigbasket.com/pd/40186070/open-secret-peanut-butter-nutty-cookies-box-of-2-cookies-25-g/,"Open Secret Peanut Butter Nutty Cookies - Box of 2 Cookies, 25 g",35,,,25 g,,https://www.bigbasket.com/media/uploads/p/mm/40186070_2-open-secret-peanut-butter-nutty-cookies-box-of-2-cookies.jpg,"With Peanuts as the main ingredient, our Peanut Butter Nutty Cookies are made with 40-50% nuts. Packed with protein, full of fibre and no added maida make Open Secret Cookies a perfect tiffin snack. Our cookies are healthy and tasty. Once you start, you will never stop!",8.90801E+12,"https://www.bigbasket.com/media/uploads/p/l/40186070_2-open-secret-peanut-butter-nutty-cookies-box-of-2-cookies.jpg"""
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", CHOCO & NUT SPREAD ," HAPPY CHEF Peanut Butter - Creamy, 100% Natural, Unsweetened (No added Sugar)",Happy Chef,40176666,https://www.bigbasket.com/pd/40176666/happy-chef-peanut-butter-creamy-100-natural-unsweetened-no-added-sugar-340-g-jar/,"Happy Chef Peanut Butter - Creamy, 100% Natural, Unsweetened (No added Sugar), 340 g Jar",195,Rs 135,31%,340 g,,https://www.bigbasket.com/media/uploads/p/mm/40176666_4-happy-chef-peanut-butter-creamy-100-natural-unsweetened-no-added-sugar.jpg,"It is unsweetened, contains no added refined sugar, no hydrogenated oil, no added preservatives. Peanut butter is made from ground dry-roasted peanuts. Peanut butter is popular across the globe as a health food. Peanut butter is a powerhouse of nutrition, especially protein. Peanut butter is tasty and delicious that is sure to make your day. In all its goodness, peanut butter is the tastiest and healthiest food to have with a slice of bread. They say that good habits are hard to develop, peanut butter is one of them.",40176666,"https://www.bigbasket.com/media/uploads/p/l/40176666_4-happy-chef-peanut-butter-creamy-100-natural-unsweetened-no-added-sugar.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , OPEN SECRET White Choco Cashew Nutty Cookies - Box of 2 Cookies,Open Secret,40186069,https://www.bigbasket.com/pd/40186069/open-secret-white-choco-cashew-nutty-cookies-box-of-2-cookies-25-g/,"Open Secret White Choco Cashew Nutty Cookies - Box of 2 Cookies, 25 g",35,,,25 g,,https://www.bigbasket.com/media/uploads/p/mm/40186069_2-open-secret-white-choco-cashew-nutty-cookies-box-of-2-cookies.jpg,"With Cashews as the main ingredient, our White Choco Cashew Nutty Cookies are made with 40-50% nuts. Packed with protein, full of fibre and no added maida make Open Secret cookies a perfect tiffin snack. Our cookies are healthy and tasty. They taste so good that they will elevate your mood!",8.90801E+12,"https://www.bigbasket.com/media/uploads/p/l/40186069_2-open-secret-white-choco-cashew-nutty-cookies-box-of-2-cookies.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS ," GOODDIET Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds",GoodDiet,1205664,https://www.bigbasket.com/pd/1205664/gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds-3x40-g/,"GoodDiet Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds, 3x40 g Multipack",156,Rs 123.27,21%,3x40 g,,https://www.bigbasket.com/media/uploads/p/mm/1205664_1-gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds.jpg,"Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contains natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.",1205664,https://www.bigbasket.com/media/uploads/p/l/1205664_1-gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds.jpg
